continent	country	term	estimate	std.error	statistic	p.value
Europe	Switzerland	intercept	69.453717948718	0.116701436166038	595.140216182963	4.41419385753545e-24
Europe	Switzerland	I(year - offset)	0.222231468531468	0.00359435990374851	61.8278287323721	2.97892951766984e-14
Europe	Turkey	intercept	46.0223205128205	0.622880941459103	73.8862235935698	5.03295439737386e-15
Europe	Turkey	I(year - offset)	0.49723986013986	0.0191844963896106	25.9188383182756	1.68085723443782e-10
Europe	United Kingdom	intercept	68.8085256410257	0.240079443421066	286.607319062903	6.57635895699641e-21
Europe	United Kingdom	I(year - offset)	0.185965734265734	0.00739435566087805	25.1496875176885	2.26228665886488e-10
Oceania	Australia	intercept	68.4005128205128	0.33700348729615	202.966780460655	2.07189539998203e-19
Oceania	Australia	I(year - offset)	0.227723776223776	0.0103795793946983	21.9395957739957	8.667221611503e-10
Oceania	New Zealand	intercept	68.6869230769231	0.436777386840678	157.25842304647	2.65556348872294e-18
Oceania	New Zealand	I(year - offset)	0.192820979020979	0.0134525776005923	14.333385373855	5.40732438121311e-08
